product_id,value,n_units_raw,n_units_std,n_dims,n_units_phys,dom_unit,dom_dim,dom_share
108010899,706514081.1044953,63,19,11,5,平方米,AREA,0.4349
109012906,706196494.0877819,63,18,10,4,个,COUNT,0.8915
101011503,704291280.9398937,51,18,10,3,千克,MASS,0.8059
109023102,702208433.8630052,74,17,10,4,千米,LENGTH,0.6705
106051202,701561098.0672876,144,21,11,5,个,COUNT,0.7878
102050514,700954709.1181107,20,8,5,2,千克,MASS,0.9998
101020402,700404275.1020737,61,18,10,5,千克,MASS,0.9829
109062799,698834784.8705515,116,24,12,5,个,COUNT,0.8463
109012704,696109621.0721321,76,19,11,4,个,COUNT,0.4543
303020100,687033848.8008087,21,11,8,1,月,TIME,0.3061
104019905,686242365.0556755,38,14,10,4,千米,LENGTH,0.8875
109051001,683428890.095171,66,19,11,4,个,COUNT,0.5723
108010703,682014454.7459488,54,14,11,5,平方米,AREA,0.7902
103020301,679512387.0694255,99,19,10,3,批,BATCH,0.1866
107050801,679494339.9907794,141,18,10,4,副,SET,0.5055
108032001,679344933.3547592,44,11,8,4,千克,MASS,0.8768
104011004,679207358.4153728,71,21,12,6,千米,LENGTH,0.4591
104020103,677574515.2887622,17,9,8,3,个,COUNT,0.7867
109060511,677004067.7887945,111,23,12,5,个,COUNT,0.5403
109060607,675098795.4386735,80,19,11,5,个,COUNT,0.5
107021409,674867336.5744767,136,18,10,4,千克,MASS,0.555
101030399,673648381.3224144,33,13,9,3,千克,MASS,0.864
109025306,672621316.2918594,130,23,12,5,个,COUNT,0.4654
104030599,670817501.0628037,83,18,10,4,个,COUNT,0.7561
109011301,669317484.8391953,70,20,12,5,个,COUNT,0.8703
108020401,668159976.4640942,62,17,12,6,千克,MASS,0.7079
109013402,667699112.7301579,58,19,11,5,个,COUNT,0.5321
103020206,666504932.4475232,55,15,8,2,个,COUNT,0.5962
109011502,665737784.5201416,22,10,10,4,个,COUNT,0.995
107060105,662133035.0825758,111,20,11,5,千克,MASS,0.5385
105010404,655775400.0530877,66,20,11,5,个,COUNT,0.5531
107030108,655626515.5357909,19,9,6,2,千克,MASS,0.9782
109051004,648945233.6647015,28,12,8,2,个,COUNT,0.9023
108012902,647890967.067239,77,19,11,5,千克,MASS,0.8313
106040804,647263429.6551635,51,17,11,4,个,COUNT,0.8861
104010201,645648751.9618099,46,16,8,4,千克,MASS,0.9107
109060608,639052463.7779546,73,19,11,5,个,COUNT,0.5951
109012606,638824810.2455672,26,10,9,3,个,COUNT,0.7226
108041899,634425971.6642761,73,17,10,4,个,COUNT,0.8199
101040200,634283289.3130121,42,13,9,3,千克,MASS,0.8919
109012500,629377374.3168001,128,19,11,5,个,COUNT,0.7839
107022002,628439181.9117813,22,11,5,2,千克,MASS,0.7392
108031203,621373147.6286325,36,10,7,2,千克,MASS,0.8798
108011103,620815125.1743267,41,15,10,4,个,COUNT,0.9842
109011602,616924125.9950713,93,20,12,5,个,COUNT,0.4971
109040905,614034707.9731898,61,16,10,4,个,COUNT,0.6673
301010102,613911828.0371469,229,20,12,4,UNKNOWN,UNKNOWN,0.4755
109013203,612547478.1595006,133,20,10,4,个,COUNT,0.8302
101049900,608444948.9268976,61,16,8,2,千克,MASS,0.6288
107030210,607527215.1301277,84,13,6,2,个,COUNT,0.7338
109012907,606114945.1118565,64,18,11,5,个,COUNT,0.8163
304020102,605738723.6523438,4,4,3,0,UNKNOWN,UNKNOWN,0.9959
108040303,604943335.0040088,156,18,10,4,个,COUNT,0.8218
103020901,603874289.379076,52,18,10,4,个,COUNT,0.7815
109060310,602293907.7048781,47,12,9,3,套,SET,0.4632
109042203,602096435.2808762,41,13,11,5,个,COUNT,0.4343
103030302,601677706.3531553,47,15,8,3,箱,CONTAINER,0.6411
109030802,601372236.1018677,31,12,9,3,个,COUNT,0.9562
109050804,600738557.9235097,67,15,9,3,个,COUNT,0.6913
106040606,597509995.3098539,59,19,11,4,个,COUNT,0.9578
109050402,596894636.8428345,29,12,9,2,套,SET,0.5798
304020203,596858714.2636414,46,14,11,3,UNKNOWN,UNKNOWN,0.6241
109025311,595267727.1587601,82,20,12,5,个,COUNT,0.7848
104011307,595076146.2383568,119,22,11,5,个,COUNT,0.7892
108010702,594710580.2921982,58,21,12,5,个,COUNT,0.3542
109020909,594294847.0972147,66,21,12,6,个,COUNT,0.7743
108041901,594277589.4263887,61,14,11,5,个,COUNT,0.8628
109012102,593133483.1750374,58,21,12,4,套,SET,0.6723
109051399,592954633.8487701,55,15,11,3,个,COUNT,0.4733
102050900,592402044.0297627,36,16,9,4,千克,MASS,0.8503
109011003,591190248.6101769,52,16,9,3,个,COUNT,0.6687
106050702,590053690.5726486,90,21,12,6,平方米,AREA,0.5265
109024904,588077377.0564704,54,17,11,5,平方米,AREA,0.5131
109042404,585828104.9671472,90,17,10,4,个,COUNT,0.6667
103010899,579861840.8090917,70,15,8,2,千克,MASS,0.656
102050401,577799246.2489624,60,21,11,5,千克,MASS,0.8636
102050201,577332234.6859283,39,15,11,5,千克,MASS,0.8858
109060702,576964420.4491196,49,17,9,3,套,SET,0.6388
301050202,575559519.9902574,39,17,12,4,千克,MASS,0.5072
105010901,575321235.993715,69,18,11,5,立方米,VOLUME,0.7386
102040202,575227917.6695557,18,6,6,2,千克,MASS,0.9977
108040702,574920052.7405192,106,18,9,3,个,COUNT,0.8253
105020204,574447756.3667375,101,20,11,5,个,COUNT,0.3808
109011601,571686653.2367859,33,12,11,5,套,SET,0.7345
109051902,570889587.8912647,58,14,9,4,个,COUNT,0.904
107020111,569755157.9935913,30,14,9,4,千克,MASS,0.9943
103020505,567673795.1113067,60,14,8,2,千克,MASS,0.6426
107020203,567626698.097187,22,11,6,3,千克,MASS,0.9844
107021904,566555130.559082,76,19,12,5,个,COUNT,0.3173
109060201,566259342.9426203,93,20,10,4,个,COUNT,0.736
109041101,562447619.0862284,68,19,11,5,个,COUNT,0.7632
106040899,558304896.7613099,58,16,10,3,个,COUNT,0.8016
109062602,557056868.9084218,33,15,10,3,个,COUNT,0.9494
104011401,556814276.8125744,35,14,10,4,个,COUNT,0.9893
109061601,556363555.9177608,48,15,10,4,个,COUNT,0.8829
108012102,554913187.8107681,49,17,10,4,个,COUNT,0.8999
109024611,554540280.6905518,36,18,11,5,个,COUNT,0.467
304080202,553558170.9646606,33,14,9,2,UNKNOWN,UNKNOWN,0.3274
109060101,552308296.3231381,70,19,11,4,个,COUNT,0.7414
109040402,551072878.9560289,47,16,10,4,个,COUNT,0.9649
107021602,550505456.337043,35,13,7,3,千克,MASS,0.9962
110010300,549962458.0540771,30,17,14,6,平方米,AREA,0.8803
304040704,548410441.1343255,35,19,12,4,千克,MASS,0.6471
103011203,547704523.9603469,72,19,10,4,千克,MASS,0.8682
109022703,547263126.062318,72,18,10,5,千克,MASS,0.9161
109060506,546454155.537304,60,18,10,4,套,SET,0.5692
107021508,544586629.0151505,17,10,6,2,千克,MASS,0.9995
106040702,540467195.1793175,28,10,9,3,个,COUNT,0.9777
109041305,540210254.8565463,84,17,9,2,个,COUNT,0.7907
101011601,535424784.960829,74,20,11,4,个,COUNT,0.3938
107060113,534182934.6843748,43,13,9,4,个,COUNT,0.5357
107030411,534001927.440341,9,6,4,1,盒,CONTAINER,0.9384
106040803,531944515.4944524,48,16,10,4,个,COUNT,0.8796
109022201,530285917.67349243,50,19,12,5,个,COUNT,0.7866
108011900,529100569.2348613,75,19,11,5,个,COUNT,0.3919
109020408,526018846.5023718,62,19,11,5,套,SET,0.4231
109041499,523593158.9816532,45,19,11,4,个,COUNT,0.5428
109024903,522755173.4453163,36,15,10,3,个,COUNT,0.3896
108031402,521545019.80827075,48,15,10,4,千克,MASS,0.5571
109011214,518249765.20966536,104,22,12,5,个,COUNT,0.6765
109020701,517721972.3745346,47,14,11,5,个,COUNT,0.6319
103010905,516922604.59050703,48,16,8,2,千克,MASS,0.8776
109060205,516532132.5123491,57,19,10,4,个,COUNT,0.8072
109061801,516460039.5751381,20,7,6,2,个,COUNT,0.9967
107020307,516326621.34992605,39,17,10,5,千克,MASS,0.8716
109023199,516115045.6450949,73,19,12,5,套,SET,0.5984
109041599,514294766.3977318,30,14,10,4,个,COUNT,0.7441
109051504,513858952.18048096,24,6,6,2,个,COUNT,0.9687
108031404,512899578.43517494,33,11,8,4,个,COUNT,0.6164
109040301,511650275.28240967,39,13,9,3,个,COUNT,0.9061
109012401,507131456.9219227,57,15,10,4,个,COUNT,0.8959
108031199,507092187.1230469,32,12,8,3,千克,MASS,0.5404
109040803,505088649.3951784,66,17,10,4,个,COUNT,0.7928
102050399,504474826.31799316,44,16,10,5,千克,MASS,0.8142
109023206,502860263.4533119,51,17,10,3,个,COUNT,0.6408
109010512,502224820.34368896,35,14,9,3,个,COUNT,0.9957
109020308,500492975.66364276,45,15,10,4,套,SET,0.5557
109050802,499582151.96170425,33,12,9,3,个,COUNT,0.8586
109024202,497034086.3529701,40,16,9,3,个,COUNT,0.6173
106050299,493306271.13975215,71,19,10,4,个,COUNT,0.3848
109013102,492937905.5462646,62,17,11,5,个,COUNT,0.9341
109060601,491774183.21758723,52,18,9,3,个,COUNT,0.7537
109024404,491114732.11268324,65,22,12,5,个,COUNT,0.5144
103019900,489506092.0762659,97,19,9,3,千克,MASS,0.3792
109022808,486840430.8750229,11,5,5,3,个,COUNT,0.9964
107020114,486245741.10272217,29,13,8,4,千克,MASS,0.965
107020116,485052087.05702025,29,14,8,3,千克,MASS,0.9978
104030304,484427886.20570207,90,19,12,6,个,COUNT,0.6102
109021501,482524446.6291008,39,14,7,2,箱,CONTAINER,0.5204
103020202,482275359.62087226,80,17,9,2,千克,MASS,0.4424
101010104,479353412.6876526,67,25,14,6,千克,MASS,0.6717
104020119,477888856.2094307,23,9,8,2,套,SET,0.5094
304010402,477178407.7548828,24,10,9,4,OTHER,OTHER,0.5157
109023101,476849345.5377083,60,17,10,4,千克,MASS,0.3768
109022816,476651194.4081116,36,16,10,4,个,COUNT,0.8554
104010901,476565408.1072575,98,20,12,5,千克,MASS,0.7988
109061007,475993881.098299,27,13,11,5,个,COUNT,0.8807
109025603,475169115.60145473,50,17,11,4,个,COUNT,0.6936
106051208,474796023.78458285,26,14,9,3,个,COUNT,0.9644
109010603,473295806.18431854,27,9,8,3,个,COUNT,0.834
106051009,471804121.9693964,87,20,10,4,个,COUNT,0.3251
109050301,471316343.26075745,14,6,6,2,套,SET,0.9522
105010199,471315090.3788286,60,17,11,5,立方米,VOLUME,0.7285
109040502,470840943.7817286,61,18,11,5,个,COUNT,0.5171
104010399,470765735.69709337,70,15,9,4,千米,LENGTH,0.4637
107060301,470352607.9167596,83,19,11,5,千米,LENGTH,0.3406
107030403,467401527.251689,79,14,7,3,盒,CONTAINER,0.5374
106020201,467142561.79119164,81,19,8,2,个,COUNT,0.7964
109040202,463030190.1414109,34,10,9,3,个,COUNT,0.9561
104019902,462021081.0779705,60,17,10,4,个,COUNT,0.8564
107020234,461383945.8984375,5,1,1,1,千克,MASS,1.0
107020236,460239506.94000244,8,3,3,1,千克,MASS,0.9996
109024799,459236490.1233521,26,9,7,2,个,COUNT,0.6733
107020205,457483591.46494293,31,13,8,4,千克,MASS,0.6266
109051502,457406812.83732945,34,10,8,3,个,COUNT,0.9602
103011199,457385504.30020064,52,16,8,2,盒,CONTAINER,0.3651
103020203,457366535.21477556,64,16,9,3,个,COUNT,0.6748
101010106,456774975.900752,83,24,14,6,千克,MASS,0.7029
107040202,453643475.45396423,33,14,10,5,千克,MASS,0.8713
106050102,453268736.7743187,72,19,10,4,个,COUNT,0.5062
104011003,451394264.8085748,92,20,12,6,个,COUNT,0.369
201040000,448928623.2013359,67,23,13,6,千克,MASS,0.2767
108012804,446872623.899023,106,18,10,4,个,COUNT,0.6636
109031700,445819585.76030725,34,14,7,2,个,COUNT,0.9284
109061603,444413592.2003765,61,18,11,5,个,COUNT,0.7862
107030110,442786501.31802255,29,13,8,3,千克,MASS,0.7429
109024504,442591655.222826,25,10,7,2,套,SET,0.4707
108012203,441733138.5435191,57,15,8,3,个,COUNT,0.3908
103010399,440954011.1536856,47,14,8,2,千克,MASS,0.8087
109032404,440781614.03724676,25,11,8,3,UNKNOWN,UNKNOWN,0.4827
108041402,440222015.57053494,105,20,11,5,个,COUNT,0.8273
104020117,439904413.74929047,20,6,5,1,个,COUNT,0.9902
107030410,438069171.27642745,20,8,6,3,盒,CONTAINER,0.9952
109030105,437354005.11784357,23,8,8,2,个,COUNT,0.9986
108040399,436983570.50959206,97,18,10,4,个,COUNT,0.7105
103020504,436974211.8989966,63,13,7,2,千克,MASS,0.5727
108031301,436432465.5870972,21,8,5,2,千克,MASS,0.9991
102050302,433417478.8096333,40,14,7,3,千克,MASS,0.982
304070101,432790755.1875,12,9,7,1,UNKNOWN,UNKNOWN,0.6
107030804,432240281.49871904,54,17,10,4,盒,CONTAINER,0.568
109041503,430218271.16462713,32,18,9,3,个,COUNT,0.938
109051302,429962450.82070345,60,18,12,5,个,COUNT,0.5504
109051907,429017181.75305176,35,12,9,3,个,COUNT,0.5959
109060304,425448862.80206466,70,16,9,3,个,COUNT,0.9558
109011213,424681098.01768506,40,12,10,3,个,COUNT,0.6236
107020902,424008532.20550305,84,20,11,5,千克,MASS,0.6065
109062403,423575744.24057007,48,17,11,5,个,COUNT,0.9368
106040802,422659981.0375118,35,12,9,3,个,COUNT,0.8543
106040112,422424225.4549315,44,15,8,3,个,COUNT,0.7024
109040802,421756777.788498,57,15,10,3,个,COUNT,0.7122
109042099,421231690.68550396,40,16,11,5,个,COUNT,0.8854
109024205,420900143.62054443,37,15,7,1,套,SET,0.7051
102051102,418923464.0214692,14,6,5,2,个,COUNT,0.8754
107040399,418859388.1678982,61,18,11,5,千克,MASS,0.7711
304040299,418249800.3174057,24,13,11,3,千克,MASS,0.4965
102040111,416418182.6702423,12,4,4,2,千克,MASS,0.9758
109013404,416175592.2057724,76,21,12,5,个,COUNT,0.6773
109042599,415927344.1145725,20,7,7,3,个,COUNT,0.9937
109042602,415580526.61970145,40,14,11,4,个,COUNT,0.7636
109020104,414545842.39147186,39,12,11,5,个,COUNT,0.7862
109025299,413705316.6179515,82,21,11,4,个,COUNT,0.6124
105010304,412848601.34842205,57,17,11,5,个,COUNT,0.7784
108012801,412113352.20068765,104,18,11,5,个,COUNT,0.8528
107040103,411691144.1755829,44,11,8,5,千克,MASS,0.9901
109020306,411517718.7576034,62,19,12,5,个,COUNT,0.7223
101010301,410670537.9224486,49,17,10,4,千克,MASS,0.8061
105020201,408271099.93916893,73,19,11,5,个,COUNT,0.4239
304040902,408038420.4059009,11,9,8,2,月,TIME,0.3893
109011304,407152973.2195597,67,17,11,4,个,COUNT,0.8702
304020104,407024000.8078613,27,10,8,1,UNKNOWN,UNKNOWN,0.7635
109012302,406033979.1257929,58,14,10,4,个,COUNT,0.7877
107030120,404602915.68820286,41,14,7,2,千克,MASS,0.9029
102050601,404572384.4979515,31,14,8,2,千克,MASS,0.9867
101011101,404404900.41769487,41,13,7,3,千克,MASS,0.9789
107029906,402996340.040214,42,18,9,3,千克,MASS,0.818
109042399,400318228.775896,64,18,11,5,个,COUNT,0.8623
107040307,399609413.69473267,12,6,6,3,千克,MASS,0.9837
107020304,398720057.76577765,7,5,5,2,千克,MASS,0.9996
108041999,397796877.3530884,96,20,12,6,个,COUNT,0.438
107030707,397411148.2744222,20,10,6,3,瓶,CONTAINER,0.9379
101010801,395103187.45002365,7,7,5,2,千克,MASS,1.0
107021704,394766721.29640204,34,12,8,3,千克,MASS,0.8865
102050407,393752064.2857628,46,17,10,5,千克,MASS,0.608
107030805,393501206.793717,107,20,11,4,盒,CONTAINER,0.5822
109010601,393377305.0350504,39,14,9,3,个,COUNT,0.9324
307040100,393292694.68498325,89,23,13,5,UNKNOWN,UNKNOWN,0.7687
109013403,392743005.7773745,96,22,12,5,个,COUNT,0.7451
109023301,391170990.04481226,44,17,10,4,个,COUNT,0.7777
107021504,391049807.22567755,40,13,8,3,千克,MASS,0.9386
109025301,389663408.51650476,57,14,10,4,套,SET,0.5325
106050210,389493099.0909586,82,20,10,4,套,SET,0.3443
109023104,387315713.4759116,43,14,9,3,批,BATCH,0.4002
104010206,386151355.13993835,29,10,9,3,千米,LENGTH,0.4802
107021601,383989366.742508,15,8,5,2,千克,MASS,0.9988
109024705,382075511.83701277,37,13,10,4,个,COUNT,0.6643
109011403,382068198.16813654,34,10,8,3,个,COUNT,0.8113
101030101,380632851.5261783,25,13,9,3,千克,MASS,0.877
108010302,380143265.33575296,62,19,11,5,千米,LENGTH,0.5162
103020701,379625308.2311,37,15,8,3,千克,MASS,0.9385
110020102,378537003.5,7,5,5,3,立方米,VOLUME,0.5421
106010103,376413696.68256235,43,18,10,4,千克,MASS,0.8109
103010999,375967875.83942556,42,16,8,2,千克,MASS,0.6964
104010501,375043287.92084503,39,12,8,3,个,COUNT,0.7926
108040302,374032907.87944055,252,25,14,6,个,COUNT,0.507
109060399,373840878.06691456,93,19,11,5,个,COUNT,0.7457
109042102,373573915.4753132,39,12,10,4,个,COUNT,0.7162
104010203,371093299.81242436,48,16,9,4,千克,MASS,0.6231
109013005,370222371.1588955,77,20,11,5,个,COUNT,0.6876
108012006,368768206.0895958,51,17,11,5,千克,MASS,0.5806
104019903,367204603.0188584,59,15,10,4,千米,LENGTH,0.6222
104020104,366746768.02223015,18,8,7,3,个,COUNT,0.8785
103010702,366326583.5107154,21,9,7,2,个,COUNT,0.7734
104010104,366171738.06397086,67,17,10,5,千克,MASS,0.4723
105010403,365712990.0070808,42,15,10,5,立方米,VOLUME,0.4798
104030100,364760642.47447205,47,16,10,4,平方米,AREA,0.4651
108010309,364328801.0319805,57,18,11,5,个,COUNT,0.4647
109020209,364307304.80066675,42,13,11,5,个,COUNT,0.773
108040411,364030303.2698654,164,20,11,5,个,COUNT,0.6946
108031702,363822624.3401871,12,5,4,3,千克,MASS,0.9999
104010205,362757816.29404545,39,11,9,4,千克,MASS,0.5255
104010804,361326542.28219414,39,14,10,4,个,COUNT,0.8722
108030800,359561754.0947418,28,10,9,4,千克,MASS,0.9141
107021305,359045161.4509925,68,16,11,5,千克,MASS,0.7543
103030802,358697641.9010291,55,19,11,4,箱,CONTAINER,0.6254
109041802,358541899.65657043,23,12,9,3,个,COUNT,0.9763
109025401,357719920.75804716,70,18,11,5,个,COUNT,0.409
109010604,356669584.8529968,23,8,7,3,套,SET,0.6621
104010504,356283305.3250075,30,11,8,3,个,COUNT,0.763
107021510,356015761.7558594,13,8,5,2,千克,MASS,0.9975
108040102,355883107.84807014,65,17,10,4,千克,MASS,0.6829
109060104,354898636.9262596,90,18,10,4,个,COUNT,0.5671
108012103,354323507.2692065,30,11,7,2,个,COUNT,0.8758
109041001,354134468.1424885,208,16,11,4,千米,LENGTH,0.7028
104020201,353170093.9893607,37,12,10,4,平方米,AREA,0.3478
107050300,352388361.8197521,97,19,11,5,千克,MASS,0.3719
109025205,351589192.10754776,44,19,10,4,个,COUNT,0.9769
109060599,351516908.038642,53,17,10,4,个,COUNT,0.6686
103011302,351504590.18361294,78,16,9,3,千克,MASS,0.3644
107020230,351437986.8123322,8,5,4,2,千克,MASS,0.9999
103010804,348594514.1889651,50,14,8,2,千克,MASS,0.4085
107030209,348584342.02731514,57,11,6,2,个,COUNT,0.4735
109012899,348280282.22157294,34,15,10,4,个,COUNT,0.7744
102050506,347611375.03002936,10,5,5,2,千克,MASS,0.9337
109024206,346897089.207489,32,16,8,3,个,COUNT,0.6849
109020813,345723898.86629474,36,14,9,3,千米,LENGTH,0.5569
107022601,340357692.50500584,30,13,7,3,千克,MASS,0.9948
107030116,340352193.3222656,13,7,3,2,千克,MASS,0.9008
109042405,339928299.58400905,91,20,10,4,个,COUNT,0.5314
104020121,338455341.1393967,21,7,7,3,个,COUNT,0.989
103010504,336818117.87919617,36,16,10,4,千克,MASS,0.5394
108010401,335931553.7328758,59,19,12,5,平方米,AREA,0.6324
106040703,334029761.87744147,25,9,8,3,个,COUNT,0.9926
109012407,330491020.7856293,58,13,11,4,个,COUNT,0.5914
105010303,328885921.3019295,41,14,11,5,个,COUNT,0.725
109025503,328377092.0597268,36,11,10,5,千克,MASS,0.3617
107020117,328375330.6544724,18,9,6,2,千克,MASS,0.9978
109012608,327228465.6881752,57,17,11,5,个,COUNT,0.3481
107020112,326427465.6214142,29,11,7,3,千克,MASS,0.9946
109060103,326075042.97914886,52,15,10,4,个,COUNT,0.5971
106051201,325595253.5351104,57,20,11,5,个,COUNT,0.8328
105010203,322784881.3164792,45,17,11,5,千克,MASS,0.7263
109040801,322646375.55053234,64,15,9,3,个,COUNT,0.7318
109012904,322286546.1954422,63,20,12,5,个,COUNT,0.6782
109010605,320503101.2173233,32,12,10,4,个,COUNT,0.9588
304030200,320250910.6267701,25,14,10,2,UNKNOWN,UNKNOWN,0.6573
104020125,319656493.35687286,68,19,13,5,个,COUNT,0.5384
109010506,319340404.95742035,28,11,8,2,个,COUNT,0.9742
109021499,319219902.88734436,51,17,12,5,个,COUNT,0.5701
108011700,317535891.21614265,28,9,7,3,个,COUNT,0.8055
109022813,315546659.82763666,21,10,7,2,个,COUNT,0.8942
109025309,315476104.14588547,43,18,12,5,个,COUNT,0.4458
109010403,314026828.5039062,24,11,10,4,个,COUNT,0.9222
109060502,313858396.66648096,35,13,8,2,个,COUNT,0.7216
109022204,313485720.52222204,47,16,9,3,个,COUNT,0.9469
108040404,313457534.72004133,306,19,11,5,个,COUNT,0.7467
109013501,312306838.7263288,72,19,11,4,个,COUNT,0.7153
107020224,312013143.7233363,17,7,6,3,千克,MASS,0.9998
109050801,311791323.9847793,44,13,10,3,个,COUNT,0.5974
107050701,311687171.742157,29,12,8,4,千克,MASS,0.9953
103020501,311508391.5449886,40,13,7,2,千克,MASS,0.5645
106040402,309336896.2633462,28,15,9,3,立方米,VOLUME,0.5243
107020222,308981590.22058105,12,6,6,2,千克,MASS,0.9989
109020405,308504631.3277588,32,12,11,4,个,COUNT,0.8206
108012901,307055445.8822007,72,17,10,5,千克,MASS,0.8906
109012103,306183490.1841888,83,18,10,3,个,COUNT,0.8403
101030306,304773664.93998903,21,9,6,3,个,COUNT,0.5562
104011005,304550779.6293227,53,19,11,5,千克,MASS,0.9561
109051301,304425470.25449485,27,11,9,2,个,COUNT,0.7651
109013504,304188871.0198316,21,9,7,2,个,COUNT,0.9393
109032401,303914850.67419434,12,5,5,1,个,COUNT,0.6396
109024210,303806825.80882263,38,17,8,2,个,COUNT,0.6206
109010702,302739951.63258934,75,19,10,4,个,COUNT,0.7031
306010901,302641092.328125,10,10,9,2,期,SERVICE,0.6244
101011214,302628879.55019104,61,22,13,6,套,SET,0.3433
109011503,302333130.64041513,46,14,9,3,个,COUNT,0.8477
103011205,301745171.17719334,25,12,6,2,千克,MASS,0.9468
106040602,300985030.0190058,55,18,11,4,个,COUNT,0.8602
108010706,300527558.0004807,45,15,9,4,千克,MASS,0.5658
301050302,300432049.96875006,7,7,6,2,千克,MASS,0.9781
108020402,299826700.7686968,35,9,7,4,千克,MASS,0.7854
108012001,299164633.84418964,47,16,11,5,个,COUNT,0.6712
109041999,298339418.03439236,29,13,9,4,个,COUNT,0.5991
106040303,298300191.5566487,64,19,10,4,个,COUNT,0.9085
109011202,298045457.56414795,23,9,8,3,个,COUNT,0.9629
109040604,297769129.47257614,68,17,10,4,个,COUNT,0.8304
106020300,297589476.17098665,92,24,12,6,个,COUNT,0.3857
104020301,297534648.9953823,19,9,8,3,个,COUNT,0.628
108040900,296483238.8091888,56,18,12,5,个,COUNT,0.4601
107050502,295872207.18341446,49,18,10,5,套,SET,0.8071
109050803,295536346.841095,32,12,9,2,个,COUNT,0.5613
107022499,295148716.6414122,42,14,6,1,个,COUNT,0.9781
104010902,294290633.3525091,80,18,11,5,个,COUNT,0.4829
106040607,293312773.6881294,39,14,8,3,个,COUNT,0.7239
109024501,291970926.1774726,49,14,7,1,个,COUNT,0.6744
109060605,291893952.6611634,40,17,9,3,个,COUNT,0.5356
107030113,291457567.3801384,17,7,5,2,OTHER,OTHER,0.9941
105010801,290811577.39909387,69,17,10,4,个,COUNT,0.823
103040101,290433451.53009033,9,4,4,2,千克,MASS,0.9904
107030602,288961835.80143356,32,12,6,3,千克,MASS,0.6645
109020501,288926505.00193787,32,11,9,4,套,SET,0.369
109012201,288813408.619812,36,15,9,3,个,COUNT,0.7016
109032701,288712236.3011602,76,18,10,4,个,COUNT,0.5073
109050204,287575092.9685596,59,18,11,4,个,COUNT,0.4882
107021005,287115685.4180221,55,18,11,5,千克,MASS,0.9466
107010108,286169509.3866055,118,19,10,4,桶,CONTAINER,0.459
401010000,285841335.89071083,48,21,14,6,UNKNOWN,UNKNOWN,0.4051
103011003,285541582.8207817,41,15,8,2,千克,MASS,0.9105
103021201,285371507.12597275,36,14,8,2,千克,MASS,0.7754
104030202,285348452.15065,44,12,10,4,千米,LENGTH,0.5811
103020802,285077629.13696,49,15,8,2,盒,CONTAINER,0.505
107030208,283869362.0566821,17,10,6,2,盒,CONTAINER,0.9202
106010505,283403084.4777942,67,19,11,5,卷,CONTAINER,0.3439
103010503,282999498.812109,37,15,9,4,千克,MASS,0.8281
109010505,282148961.3653145,13,6,5,2,个,COUNT,0.9866
304030103,281950592.6162109,80,22,13,5,UNKNOWN,UNKNOWN,0.4083
107030409,281945714.1019621,48,11,6,2,瓶,CONTAINER,0.5057
109024213,281766768.77038,77,19,10,4,个,COUNT,0.6405
101030102,281586986.9954386,22,12,7,3,千克,MASS,0.9436
102049908,280623442.0032348,27,14,10,5,千克,MASS,0.9413
107060303,279543768.99250275,77,20,11,5,个,COUNT,0.6
109024401,276895415.2117481,25,13,7,2,个,COUNT,0.9642
101030103,276261798.5250015,3,3,3,2,OTHER,OTHER,1.0
109010602,275895639.93775177,34,11,9,3,个,COUNT,0.9408
107021201,275820339.0741371,93,19,11,5,个,COUNT,0.3936
107021408,274901491.5463639,24,9,6,2,千克,MASS,0.9957
107021405,272959945.5349961,27,11,6,2,千克,MASS,0.9946
109012199,272842223.78475976,58,18,10,4,套,SET,0.4249
107030115,271391727.47787666,60,18,10,5,千克,MASS,0.3958
107021003,271057264.4254122,39,16,10,5,千克,MASS,0.9409
109020411,270813503.07199574,68,20,12,6,个,COUNT,0.2937
109020401,270540331.4329529,44,17,11,5,个,COUNT,0.419
108031603,270507352.30648804,24,12,7,2,千克,MASS,0.9939
109061903,269806163.3484145,41,15,8,2,个,COUNT,0.6488
109011608,269416398.099165,41,13,10,4,套,SET,0.4461
107050902,268910934.1619783,62,17,11,5,个,COUNT,0.7205
306010100,268793834.97021484,11,8,6,1,次,SERVICE,0.7953
304080204,268268285.43737793,14,7,6,2,UNKNOWN,UNKNOWN,0.4485
101010303,268147953.4105434,35,16,8,3,千克,MASS,0.9049
101040600,268088427.7626591,32,13,8,2,千克,MASS,0.8849
109062703,266162469.0112472,53,15,8,2,个,COUNT,0.9919
109011002,265096439.41131026,56,17,11,5,个,COUNT,0.5435
109040503,264931407.29983526,65,17,9,3,个,COUNT,0.6359
109020904,263091537.66177937,26,7,7,3,个,COUNT,0.6892
109020704,262847426.089283,43,16,11,5,个,COUNT,0.7375
301060200,262095503.66015625,15,11,10,4,千克,MASS,0.723
108031104,261459308.33593756,9,4,4,2,千克,MASS,0.9806
109020808,261147783.57464597,21,9,8,3,个,COUNT,0.9918
109010502,260272696.3042984,44,15,9,3,个,COUNT,0.8497
109022404,259788534.61367032,40,15,9,3,个,COUNT,0.7889
109025302,257587936.92488626,63,19,10,4,个,COUNT,0.633
107030214,256815694.53115615,81,13,7,3,瓶,CONTAINER,0.5867
109060302,256618561.85988614,16,7,6,2,个,COUNT,0.6315
